ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,engine,engine_capacity,transmission,drive_type,fuel_consumption,brand,grade,year_of_manufacture,price_in_billion
3208256,Imported,New car,Sedan,0,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.5,Mazda,2,2022,0.42
3208507,Imported,New car,Sedan,0,Red,Cream,4,5,Petrol,2,Automatic,RFD,13,BMW,7_Series,2022,3.999
3215510,Domestic assembly,New car,Pickup,0,Red,Black,4,5,Diesel,2.2,Manual,4WD,11.7,Ford,Ranger,2023,0.669
3251329,Imported,New car,Sedan,0,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.5,Mazda,2 Luxury,2023,0.499
3251335,Imported,New car,Hatchback,0,Green,Different color,5,5,Petrol,1.5,Automatic,FWD,7.5,Mazda,2 Sport,2023,0.517
3268410,Imported,New car,SUV,0,White,Black,5,7,Petrol,1.5,Automatic,FWD,10,Mitsubishi,Xpander,2022,0.588
3271281,Imported,New car,Pickup,0,Black,Grey,4,5,Diesel,2.4,Automatic,RFD,12.3,Mitsubishi,Triton,2022,0.65
3271310,Imported,New car,Sedan,0,Red,Black,4,5,Petrol,1.2,Automatic,FWD,6.2,Mitsubishi,Attrage,2022,0.465
3276494,Domestic assembly,New car,Van/Minivan,0,Silver,Cream,4,6,Diesel,2.2,Manual,RFD,11.2,Ford,Transit,2022,0.869
3280671,Domestic assembly,New car,Sedan,0,White,Black,4,5,Petrol,2,Automatic,RFD,7,VinFast,Lux_A_2.0,2022,0.779
3287097,Imported,New car,Sedan,0,White,Black,4,5,Petrol,1.2,Automatic,FWD,6.2,Mitsubishi,Attrage,2022,0.465
3306671,Domestic assembly,New car,SUV,0,Black,Black,5,7,Petrol,2,Automatic,RFD,9.1,VinFast,Lux_SA_2.0,2022,1.333
3306675,Domestic assembly,New car,Sedan,0,White,Black,4,5,Petrol,2,Automatic,RFD,7.9,VinFast,Lux_A_2.0,2022,0.779
3307074,Domestic assembly,New car,Sedan,0,Red,Black,4,5,Petrol,2,Automatic,RFD,7.9,VinFast,Lux_A_2.0,2022,0.871
3320389,Domestic assembly,New car,Crossover,0,White,Brown,5,8,Petrol,2,Automatic,RFD,11,Toyota,Innova,2023,0.87
3325652,Imported,New car,Sedan,0,Black,Black,4,5,Petrol,1.5,Automatic,FWD,6.8,Honda,Accord,2022,1.319
3325689,Domestic assembly,New car,Sedan,0,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.7,Honda,City,2022,0.599
3325692,Domestic assembly,New car,Sedan,0,Red,Black,4,5,Petrol,1.5,Automatic,FWD,7.7,Honda,City,2022,0.559
3325698,Domestic assembly,New car,SUV,0,White,Cream,5,7,Petrol,1.5,Automatic,FWD,7.8,Honda,CR-V,2022,0.998
3325701,Domestic assembly,New car,SUV,0,Black,Black,5,7,Petrol,1.5,Automatic,FWD,7.8,Honda,CR-V,2022,1.048
3325702,Domestic assembly,New car,SUV,0,Green,Black,5,7,Petrol,1.5,Automatic,FWD,7.8,Honda,CR-V,2022,1.118
3346972,Imported,New car,SUV,0,Black,Black,5,7,Petrol,1.5,Automatic,FWD,10,Mitsubishi,Xpander,2022,0.658
3347016,Imported,New car,SUV,0,Brown,Black,5,7,Petrol,1.5,Automatic,FWD,10,Mitsubishi,Xpander,2022,0.658
3347422,Domestic assembly,New car,SUV,0,Red,Black,5,5,Petrol,2,Automatic,FWD,9.8,Mazda,CX-5,2022,0.799
3353959,Imported,New car,Sedan,0,Red,Black,4,5,Petrol,1.2,Automatic,FWD,6.2,Mitsubishi,Attrage,2023,0.46
3354016,Imported,New car,Hatchback,0,Red,Black,5,5,Petrol,1.2,Automatic,FWD,8.4,Toyota,Wigo,2023,0.384
3355108,Imported,New car,Sedan,0,White,Black,4,5,Petrol,1.2,Manual,FWD,6.2,Mitsubishi,Attrage,2022,0.38
3355127,Imported,New car,Sedan,0,Red,Black,4,5,Petrol,1.2,Automatic,FWD,6.2,Mitsubishi,Attrage,2022,0.465
3355148,Imported,New car,SUV,0,Black,Black,5,7,Petrol,1.5,Automatic,FWD,10,Mitsubishi,Xpander,2022,0.658
3357176,Domestic assembly,New car,Sedan,0,Black,Black,4,5,Petrol,1.5,Automatic,FWD,7.7,Honda,City,2022,0.529
3357423,Imported,New car,Pickup,0,Orange,Black,4,5,Diesel,2.4,Automatic,RFD,12.3,Mitsubishi,Triton,2023,0.65
3357466,Imported,New car,Sedan,0,Silver,Black,4,5,Petrol,1.2,Manual,FWD,6.2,Mitsubishi,Attrage,2023,0.375
3357935,Domestic assembly,New car,Crossover,0,Orange,Black,5,5,Petrol,1.4,Automatic,FWD,8,Kia,Seltos,2023,0.609
3358156,Domestic assembly,New car,SUV,0,Green,Black,5,7,Petrol,1.5,Automatic,FWD,7.3,Honda,CR-V,2023,0.968
3358166,Domestic assembly,New car,SUV,0,Black,Cream,5,7,Petrol,1.5,Automatic,FWD,7.3,Honda,CR-V,2023,0.848
3362608,Domestic assembly,New car,Crossover,0,Red,Black,5,8,Petrol,2,Automatic,RFD,11,Toyota,Innova,2023,0.845
3363636,Imported,New car,SUV,0,Green,Brown,5,5,Hybrid,1.8,Automatic,FWD,6.5,Toyota,Corolla_Cross,2023,0.955
3366136,Domestic assembly,New car,Sedan,0,Grey,Black,4,5,Petrol,2,Automatic,FWD,8.5,Mazda,6,2023,0.789
3366155,Imported,New car,Sedan,0,Brown,Black,4,5,Petrol,1.5,Automatic,FWD,7.5,Mazda,2,2023,0.426
3366344,Imported,New car,SUV,0,Red,Black,5,5,Petrol,1.8,Automatic,FWD,6.5,Toyota,Corolla_Cross,2023,0.82
3367311,Imported,New car,SUV,0,White,Brown,5,5,Petrol,1.8,Automatic,FWD,6.5,Toyota,Corolla_Cross,2023,0.86
3367980,Imported,New car,SUV,0,Green,Brown,5,5,Petrol,1.8,Automatic,FWD,6.5,Toyota,Corolla_Cross,2023,0.846
3367997,Imported,New car,SUV,0,Green,Red,5,5,Petrol,1.8,Automatic,FWD,8.9,Toyota,Corolla_Cross,2022,0.82
3371285,Imported,New car,Hatchback,0,Orange,Black,5,5,Petrol,1.6,Automatic,FWD,6,Volkswagen,Polo,2022,0.625
3371316,Imported,New car,Hatchback,0,Brown,Black,5,5,Petrol,1.6,Automatic,FWD,6,Volkswagen,Polo,2022,0.695
3371409,Imported,New car,Hatchback,0,Green,Brown,5,5,Petrol,1.6,Automatic,FWD,6,Volkswagen,Polo,2022,0.695
3371546,Imported,New car,SUV,0,Red,Brown,5,5,Petrol,1.8,Automatic,FWD,6.5,Toyota,Corolla_Cross,2023,0.82
3371620,Imported,New car,SUV,0,White,Red,5,5,Hybrid,1.8,Automatic,FWD,6.5,Toyota,Corolla_Cross,2023,0.955
3371646,Domestic assembly,New car,SUV,0,White,Black,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota,Fortuner,2023,1.267
3372188,Imported,New car,SUV,0,Red,Colorful,5,7,Petrol,2,Automatic,AWD,7,Volkswagen,Tiguan,2022,1.499
3375986,Imported,New car,SUV,0,Black,Colorful,5,7,Petrol,2,Automatic,AWD,7,Volkswagen,Tiguan,2022,1.749
3376232,Imported,New car,SUV,0,Black,Black,5,5,Petrol,1.8,Automatic,FWD,6.5,Toyota,Corolla_Cross,2023,0.846
3376236,Imported,New car,SUV,0,White,Brown,5,5,Petrol,1.8,Automatic,FWD,6.5,Toyota,Corolla_Cross,2023,0.846
3376361,Imported,New car,SUV,0,Green,Brown,5,5,Petrol,1.8,Automatic,FWD,6.5,Toyota,Corolla_Cross,2023,0.86
3377992,Imported,New car,SUV,0,Grey,Black,5,7,Petrol,1.5,Automatic,FWD,12.4,Suzuki,XL7,2022,0.54
3378087,Domestic assembly,New car,SUV,0,Brown,Black,5,7,Petrol,1.5,Automatic,FWD,7.3,Honda,CR-V,2023,1.048
3379690,Imported,New car,SUV,0,Red,Brown,5,5,Petrol,1.8,Automatic,FWD,6.5,Toyota,Corolla_Cross,2023,0.846
3380462,Domestic assembly,New car,SUV,0,Black,Black,5,5,Petrol,2,Automatic,FWD,9.4,Mazda,CX-5,2023,0.799
3381200,Imported,New car,SUV,0,Red,Brown,5,5,Petrol,1.8,Automatic,FWD,6.5,Toyota,Corolla_Cross,2023,0.811
3381250,Domestic assembly,New car,Sedan,0,Red,Black,4,5,Petrol,1.5,Automatic,FWD,8.3,Mazda,3,2022,0.614
3381284,Domestic assembly,New car,SUV,0,Green,Black,5,5,Petrol,2,Automatic,FWD,9.8,Mazda,CX-5,2022,0.739
3382863,Imported,New car,SUV,0,Red,Brown,5,5,Petrol,1.8,Automatic,FWD,6.5,Toyota,Corolla_Cross,2023,0.86
3387469,Imported,New car,SUV,0,Red,Brown,5,5,Petrol,1.8,Automatic,FWD,8.9,Toyota,Corolla_Cross,2022,0.86
3389526,Imported,New car,SUV,0,White,Brown,5,7,Petrol,2,Automatic,AWD,9.1,Volvo,XC90,2022,3.6
3403849,Domestic assembly,New car,Sedan,0,Red,Black,4,5,Petrol,2,Automatic,RFD,7,VinFast,Lux_A_2.0,2022,0.881
3413223,Domestic assembly,New car,SUV,0,Black,Black,5,7,Petrol,1.5,Automatic,FWD,7.8,Honda,CR-V,2022,1.003
3413400,Domestic assembly,New car,SUV,0,Black,Black,5,7,Petrol,1.5,Automatic,FWD,7.8,Honda,CR-V,2022,1.048
3414491,Domestic assembly,New car,SUV,0,White,Black,5,7,Petrol,1.5,Automatic,FWD,7.8,Honda,CR-V,2022,1.003
3416430,Imported,New car,Sedan,0,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.5,Mazda,2 Luxury,2022,0.459
3416611,Domestic assembly,New car,SUV,0,Red,Black,5,5,Petrol,2,Automatic,FWD,9.8,Mazda,CX-5,2022,0.819
3416677,Imported,New car,SUV,0,Orange,Black,5,7,Petrol,1.5,Automatic,FWD,12.4,Suzuki,XL7,2022,0.569
3421219,Domestic assembly,New car,SUV,0,Black,Black,5,7,Petrol,2,Automatic,FWD,9.9,Mitsubishi,Outlander,2023,0.825
3421232,Domestic assembly,New car,SUV,0,Black,Black,5,7,Petrol,2,Automatic,FWD,9.9,Mitsubishi,Outlander,2023,0.95
3421305,Domestic assembly,New car,SUV,0,Red,Cream,5,7,Diesel,2.2,Automatic,FWD,6.7,Kia,Sorento,2022,1.129
3425742,Domestic assembly,New car,SUV,0,White,Black,5,7,Diesel,2.4,Manual,RFD,9.5,Toyota,Fortuner,2023,1.026
3426086,Domestic assembly,New car,SUV,0,Silver,Black,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota,Fortuner,2023,1.055
3426269,Domestic assembly,New car,SUV,0,White,Black,5,7,Diesel,2.4,Manual,RFD,9.5,Toyota,Fortuner,2023,1.026
3427048,Domestic assembly,New car,SUV,0,Silver,Black,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota,Fortuner,2023,1.118
3427131,Domestic assembly,New car,SUV,0,Silver,Black,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota,Fortuner,2023,1.118
3433619,Domestic assembly,New car,Pickup,0,Yellow,Black,4,5,Diesel,2,Automatic,4WD,11.7,Ford,Ranger,2023,0.979
3433628,Domestic assembly,New car,Pickup,0,Silver,Black,4,5,Diesel,2,Automatic,4WD,11.7,Ford,Ranger,2023,0.979
3433652,Imported,New car,SUV,0,White,Black,5,7,Diesel,2,Automatic,RFD,10.8,Ford,Everest,2023,1.185
3433664,Imported,New car,SUV,0,Red,Black,5,7,Diesel,2,Automatic,RFD,10.8,Ford,Everest,2023,1.306
3433698,Imported,New car,SUV,0,Black,Black,5,7,Petrol,2.3,Automatic,AWD,12.4,Ford,Explorer,2023,2.439
3435400,Imported,New car,SUV,0,Silver,Black,5,7,Diesel,2,Automatic,RFD,10.8,Ford,Everest,2023,1.099
3435455,Domestic assembly,New car,Pickup,0,White,Black,4,5,Diesel,2.2,Automatic,4WD,11.7,Ford,Ranger,2023,0.776
3435509,Domestic assembly,New car,Van/Minivan,0,Silver,Cream,4,6,Diesel,2.2,Manual,RFD,16.9,Ford,Transit,2023,0.849
3437056,Domestic assembly,New car,SUV,0,Red,Cream,5,7,Diesel,2.2,Automatic,FWD,6.7,Kia,Sorento,2022,1.179
3437087,Imported,New car,SUV,0,Green,Black,5,7,Diesel,2,Automatic,RFD,10.8,Ford,Everest,2023,1.178
3437511,Imported,New car,SUV,0,Black,Black,5,7,Petrol,1.5,Automatic,FWD,12.4,Suzuki,XL7,2022,0.569
3438943,Domestic assembly,New car,SUV,0,Silver,Black,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota,Fortuner,2023,1.078
3439275,Domestic assembly,New car,SUV,0,Silver,Black,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota,Fortuner,2022,1.107
3439560,Imported,New car,SUV,0,White,Brown,5,5,Hybrid,1.8,Automatic,FWD,6.5,Toyota,Corolla_Cross,2023,0.907
3444032,Domestic assembly,New car,SUV,0,Green,White,5,7,Diesel,2.2,Automatic,AWD,8.6,Kia,Sorento,2023,1.299
3444039,Domestic assembly,New car,Crossover,0,Red,Black,5,5,Petrol,1.4,Automatic,FWD,8,Kia,Seltos,2023,0.599
3445465,Imported,New car,Hatchback,0,White,Black,5,5,Petrol,1.2,Automatic,FWD,5.9,Suzuki,Swift,2023,0.529
3453700,Imported,New car,Sedan,0,Red,Black,4,5,Petrol,1.4,Automatic,FWD,6.9,Suzuki,Ciaz,2022,0.534
3454956,Domestic assembly,New car,SUV,0,White,Black,5,7,Diesel,2.4,Manual,RFD,9.5,Toyota,Fortuner,2023,1.026
3454961,Domestic assembly,New car,SUV,0,Black,Black,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota,Fortuner,2023,1.055
3455197,Domestic assembly,New car,SUV,0,Red,Black,5,7,Petrol,2,Automatic,RFD,10,VinFast,Lux_SA_2.0,2022,1.168
3455236,Domestic assembly,New car,SUV,0,White,Black,5,7,Petrol,2,Automatic,RFD,10,VinFast,Lux_SA_2.0,2022,1.07
3455350,Domestic assembly,New car,Sedan,0,White,Black,4,5,Petrol,2,Automatic,RFD,8,VinFast,Lux_A_2.0,2022,1.006
3456044,Domestic assembly,New car,SUV,0,White,Colorful,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota,Fortuner,2023,1.195
3456110,Imported,New car,Pickup,0,Red,Black,4,5,Diesel,2.4,Automatic,RFD,12.3,Mitsubishi,Triton,2022,0.63
3456397,Imported,New car,SUV,0,Black,Black,5,7,Diesel,2.4,Automatic,RFD,10.9,Mitsubishi,Pajero_Sport,2022,1.017
3457160,Imported,New car,SUV,0,White,Black,5,7,Diesel,2.4,Automatic,4WD,10.9,Mitsubishi,Pajero_Sport,2022,1.297
3457898,Imported,New car,Hatchback,0,Orange,Cream,5,5,Petrol,1.5,Automatic,FWD,6.2,Toyota,Yaris,2023,0.684
3458011,Domestic assembly,New car,Sedan,0,White,Black,4,5,Petrol,1.5,Automatic,FWD,8.3,Mazda,3,2022,0.604
3458033,Domestic assembly,New car,Sedan,0,White,Black,4,5,Petrol,1.5,Automatic,FWD,8.3,Mazda,3,2022,0.631
3461905,Domestic assembly,New car,SUV,0,Green,Black,5,5,Petrol,2,Automatic,FWD,9.4,Mazda,CX-5,2023,0.759
3463170,Domestic assembly,New car,Crossover,0,White,Brown,5,8,Petrol,2,Manual,RFD,11,Toyota,Innova,2023,0.755
3465752,Imported,New car,Hatchback,0,Green,Cream,5,5,Petrol,1.5,Automatic,FWD,6.2,Toyota,Yaris,2023,0.684
3467748,Imported,New car,SUV,0,White,Black,5,7,Diesel,2.4,Automatic,RFD,10.9,Mitsubishi,Pajero_Sport,2022,1.13
3468107,Domestic assembly,New car,Crossover,0,Copper,Black,5,8,Petrol,2,Automatic,RFD,11,Toyota,Innova,2023,0.87
3468115,Domestic assembly,New car,SUV,0,White,Black,5,7,Diesel,2.8,Automatic,4WD,9.5,Toyota,Fortuner,2023,1.47
3468141,Imported,New car,SUV,0,Green,Black,5,5,Petrol,1.8,Automatic,FWD,6.5,Toyota,Corolla_Cross,2023,0.86
3468614,Domestic assembly,New car,SUV,0,Grey,Grey,5,7,Diesel,2.2,Automatic,AWD,8.6,Kia,Sorento,2023,1.264
3469002,Domestic assembly,New car,Sedan,0,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.8,Mazda,3,2023,0.579
3469279,Imported,New car,Hatchback,0,Red,Different color,5,5,Petrol,1.5,Automatic,FWD,7.5,Mazda,2 Sport,2023,0.479
3472556,Domestic assembly,Used car,Crossover,62000,Sand,Grey,5,8,Petrol,2,Manual,RFD,8.5,Toyota,Innova,2016,0.326
3473414,Domestic assembly,New car,Sedan,0,Black,Black,4,5,Petrol,2,Automatic,RFD,7.9,VinFast,Lux_A_2.0,2022,0.881
3473431,Domestic assembly,New car,Sedan,0,White,Black,4,5,Petrol,2,Automatic,RFD,7.9,VinFast,Lux_A_2.0,2022,0.881
3473483,Domestic assembly,New car,Sedan,0,Orange,Brown,4,5,Petrol,2,Automatic,RFD,7.9,VinFast,Lux_A_2.0,2022,1.074
3473647,Domestic assembly,New car,Crossover,0,Silver,Brown,5,8,Petrol,2,Manual,RFD,11,Toyota,Innova,2023,0.755
3482291,Imported,New car,Hatchback,0,Green,Brown,5,5,Petrol,2,Automatic,FWD,6.3,Mini,Cooper,2022,2.629
3483764,Imported,New car,Pickup,0,White,Black,4,5,Diesel,2.4,Automatic,RFD,12.3,Mitsubishi,Triton,2022,0.65
3489346,Domestic assembly,New car,Crossover,0,Silver,Black,5,8,Petrol,2,Manual,RFD,11,Toyota,Innova,2023,0.755
3490801,Domestic assembly,New car,SUV,0,White,Different color,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota,Fortuner,2022,1.478
3490814,Imported,New car,SUV,0,White,Black,5,5,Hybrid,1.8,Automatic,FWD,8.9,Toyota,Corolla_Cross,2022,0.955
3490818,Domestic assembly,New car,Sedan,0,Sand,Cream,4,5,Petrol,1.5,Automatic,FWD,8.1,Toyota,Vios,2023,0.542
3491696,Imported,New car,Hatchback,0,Red,Cream,5,5,Petrol,1.5,Automatic,FWD,6.2,Toyota,Yaris,2023,0.668
3496078,Domestic assembly,New car,Crossover,0,Silver,Black,5,8,Petrol,2,Manual,RFD,11,Toyota,Innova,2022,0.755
3496083,Imported,New car,Hatchback,0,Orange,Cream,5,5,Petrol,1.5,Automatic,FWD,6.2,Toyota,Yaris,2023,0.684
3502739,Domestic assembly,New car,SUV,0,White,Black,5,7,Petrol,2,Automatic,FWD,10.1,Mitsubishi,Outlander,2022,0.95
3503169,Domestic assembly,New car,Crossover,0,Copper,Brown,5,8,Petrol,2,Manual,RFD,11,Toyota,Innova,2022,0.725
3503220,Domestic assembly,New car,SUV,0,Copper,Black,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota,Fortuner,2023,1.01
3503240,Imported,New car,Sedan,0,Black,Black,4,5,Petrol,1.5,Automatic,FWD,5.7,Honda,Accord,2023,1.319
3503318,Domestic assembly,New car,Crossover,0,White,Brown,5,8,Petrol,2,Automatic,RFD,11,Toyota,Innova,2023,0.87
3503797,Domestic assembly,New car,SUV,0,Silver,Black,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota,Fortuner,2022,1.235
3505042,Imported,New car,Hatchback,0,Red,Cream,5,5,Petrol,1.5,Automatic,FWD,6.2,Toyota,Yaris,2023,0.684
3505258,Domestic assembly,New car,Crossover,0,White,Brown,5,8,Petrol,2,Automatic,RFD,11,Toyota,Innova,2023,0.87
3505365,Imported,New car,Hatchback,0,Red,Cream,5,5,Petrol,1.5,Automatic,FWD,6.2,Toyota,Yaris,2023,0.684
3505373,Domestic assembly,New car,SUV,0,Black,Grey,5,7,Diesel,2.4,Manual,RFD,9.5,Toyota,Fortuner,2023,0.976
3505381,Domestic assembly,New car,SUV,0,Silver,Black,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota,Fortuner,2023,1.035
3505396,Domestic assembly,New car,Crossover,0,White,Black,5,8,Petrol,2,Automatic,RFD,11,Toyota,Innova,2023,0.838
3505410,Domestic assembly,New car,Crossover,0,Silver,Black,5,8,Petrol,2,Manual,RFD,11,Toyota,Innova,2023,0.725
3512093,Imported,New car,SUV,0,White,Brown,5,7,Hybrid,2,Automatic,AWD,9.1,Volvo,XC90,2022,4.2
3513805,Imported,New car,SUV,0,Silver,Grey,5,7,Petrol,1.5,Manual,FWD,10,Mitsubishi,Xpander,2023,0.555
3513847,Imported,New car,Pickup,0,White,Grey,4,5,Diesel,2.8,Automatic,4WD,10.1,Toyota,Hilux,2022,0.913
3518405,Domestic assembly,New car,Crossover,0,Green,Black,5,5,Petrol,1.6,Automatic,FWD,9.4,Peugeot,3008,2023,1.065
3518482,Domestic assembly,New car,Crossover,0,Grey,Black,5,5,Petrol,1.6,Automatic,FWD,9.4,Peugeot,3008,2023,1.065
3518555,Domestic assembly,New car,Crossover,0,Black,Black,5,5,Petrol,1.6,Automatic,FWD,9.4,Peugeot,3008,2023,1.065
3518565,Domestic assembly,New car,Crossover,0,Green,Black,5,5,Petrol,1.6,Automatic,FWD,9.4,Peugeot,3008,2023,1.065
3518570,Domestic assembly,New car,Crossover,0,White,Black,5,5,Petrol,1.6,Automatic,FWD,9.4,Peugeot,3008,2023,1.065
3518582,Domestic assembly,New car,Crossover,0,Green,Black,5,5,Petrol,1.6,Automatic,FWD,9.4,Peugeot,3008,2023,1.065
3518786,Domestic assembly,New car,Crossover,0,Grey,Brown,5,5,Petrol,1.6,Automatic,FWD,9.4,Peugeot,3008,2023,1.149
3518829,Domestic assembly,New car,SUV,0,Red,Black,5,7,Petrol,1.6,Automatic,FWD,7.7,Peugeot,5008,2023,1.149
3518841,Domestic assembly,New car,SUV,0,Black,Black,5,7,Petrol,1.6,Automatic,FWD,7.7,Peugeot,5008,2023,1.149
3518849,Domestic assembly,New car,SUV,0,Orange,Black,5,7,Petrol,1.6,Automatic,FWD,7.7,Peugeot,5008,2023,1.149
3518859,Domestic assembly,New car,SUV,0,Green,Different color,5,7,Petrol,1.6,Automatic,FWD,7.7,Peugeot,5008,2023,1.254
3518983,Domestic assembly,New car,Crossover,0,White,Black,5,5,Petrol,1.6,Automatic,FWD,9.4,Peugeot,3008,2023,1.065
3520124,Domestic assembly,New car,Hatchback,0,Yellow,Black,5,5,Petrol,1.25,Automatic,FWD,8.3,Kia,Morning,2022,0.439
3526696,Domestic assembly,New car,Hatchback,0,White,Black,5,5,Petrol,1.25,Automatic,FWD,8.3,Kia,Morning,2022,0.424
3528023,Domestic assembly,New car,SUV,0,Red,Black,5,5,Petrol,2,Automatic,FWD,9.8,Mazda,CX-5,2022,0.759
3528457,Domestic assembly,New car,SUV,0,Yellow,Black,5,7,Petrol,2.5,Automatic,FWD,9.9,Mazda,CX-8,2022,0.999
3528460,Domestic assembly,New car,Sedan,0,Red,Black,4,5,Petrol,1.5,Automatic,FWD,8.3,Mazda,3,2022,0.739
3537684,Imported,New car,SUV,0,Green,Black,5,7,Diesel,2,Automatic,RFD,10.8,Ford,Everest,2023,1.118
3538484,Imported,New car,Hatchback,0,Orange,Cream,5,5,Petrol,1.5,Automatic,FWD,6.2,Toyota,Yaris,2023,0.684
3547275,Domestic assembly,New car,Sedan,0,White,Cream,4,5,Petrol,1.4,Automatic,FWD,8.8,Hyundai,Accent,2023,0.503
3551716,Domestic assembly,New car,Sedan,0,White,Cream,4,5,Petrol,1.4,Automatic,FWD,8.8,Hyundai,Accent,2023,0.517
3557645,Domestic assembly,New car,Sedan,0,White,Colorful,4,5,Petrol,1.4,Automatic,FWD,8.8,Hyundai,Accent,2022,0.527
3557649,Domestic assembly,New car,Sedan,0,White,Colorful,4,5,Petrol,1.4,Automatic,FWD,8.8,Hyundai,Accent,2022,0.488
3566434,Imported,Used car,SUV,0,Copper,Black,5,7,Petrol,2.7,Automatic,4WD,12.4,Toyota,Prado,2013,1.1
3567373,Domestic assembly,New car,Crossover,0,White,Black,5,5,Petrol,1.2,Automatic,FWD,9.5,Peugeot,2008,2023,0.817
3567376,Domestic assembly,New car,Crossover,0,White,Black,5,5,Petrol,1.2,Automatic,FWD,9.5,Peugeot,2008,2023,0.747
3572225,Imported,New car,Sedan,0,Red,Black,4,5,Petrol,1.2,Automatic,FWD,6.2,Mitsubishi,Attrage,2022,0.465
3572898,Domestic assembly,New car,Sedan,0,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.1,Honda,City,2023,0.599
3572903,Domestic assembly,New car,Sedan,0,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.1,Honda,City,2023,0.569
3572992,Domestic assembly,New car,Sedan,0,Green,Black,4,5,Petrol,1.5,Automatic,FWD,7.1,Honda,City,2023,0.599
3573431,Domestic assembly,New car,SUV,0,White,Black,5,7,Petrol,2,Automatic,FWD,10.1,Mitsubishi,Outlander,2022,0.95
3574932,Imported,New car,SUV,0,White,Red,5,5,Petrol,1.8,Automatic,FWD,8.9,Toyota,Corolla_Cross,2022,0.764
3582166,Imported,New car,SUV,0,Black,Black,5,7,Diesel,2.4,Automatic,RFD,10.9,Mitsubishi,Pajero_Sport,2022,1.13
3582167,Imported,New car,SUV,0,White,Black,5,7,Diesel,2.4,Automatic,4WD,10.9,Mitsubishi,Pajero_Sport,2022,1.365
3583000,Imported,New car,Convertible/Cabriolet,0,White,Red,2,2,Petrol,2,Automatic,RFD,8.5,BMW,Z4,2022,3.409
3583263,Domestic assembly,New car,Sedan,0,White,Cream,4,5,Petrol,1.4,Automatic,FWD,8.8,Hyundai,Accent,2022,0.545
3584360,Imported,New car,SUV,0,White,Brown,5,7,Petrol,3,Automatic,AWD,11.8,BMW,X7,2022,7.299
3590257,Imported,New car,Van/Minivan,0,Colorful,Colorful,1,20,Diesel,0,Manual,RFD,11.3,Hyundai,County,2019,1.389
3592384,Domestic assembly,New car,Sedan,0,Red,Colorful,4,5,Petrol,1.4,Automatic,FWD,8.8,Hyundai,Accent,2022,0.51
3594918,Domestic assembly,New car,Sedan,0,White,Cream,4,5,Petrol,1.4,Automatic,FWD,8.8,Hyundai,Accent,2023,0.513
3594924,Domestic assembly,New car,Sedan,0,White,Cream,4,5,Petrol,1.4,Automatic,FWD,8.8,Hyundai,Accent,2023,0.468
3609880,Domestic assembly,New car,Crossover,0,Red,Black,5,8,Petrol,2,Automatic,RFD,11,Toyota,Innova,2023,0.885
3618938,Imported,New car,SUV,0,White,Black,5,7,Hybrid,1.5,Manual,FWD,9.1,Suzuki,Ertiga,2022,0.538
3620633,Imported,New car,Crossover,0,Red,Black,5,5,Petrol,1.5,Automatic,FWD,10.1,MG,ZS,2022,0.568
3623320,Imported,New car,Crossover,0,White,Grey,5,5,Petrol,1.5,Automatic,FWD,10.1,MG,ZS,2022,0.453
3624211,Domestic assembly,New car,Crossover,0,White,Brown,5,8,Petrol,2,Automatic,RFD,11,Toyota,Innova,2023,0.85
3624230,Imported,New car,SUV,0,Green,Brown,5,5,Petrol,1.8,Automatic,FWD,6.5,Toyota,Corolla_Cross,2023,0.86
3624263,Domestic assembly,New car,SUV,0,Brown,Black,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota,Fortuner,2022,1.118
3626733,Domestic assembly,New car,SUV,0,Green,Different color,5,7,Petrol,1.5,Automatic,FWD,7.3,Honda,CR-V,2023,1.118
3628652,Domestic assembly,Used car,SUV,8000,Black,Cream,5,5,Petrol,2,Automatic,AWD,9.4,Mercedes-Benz,GLC200,2019,1.579
3630395,Domestic assembly,New car,Hatchback,0,White,Black,5,5,Petrol,1.5,Automatic,FWD,8.3,Mazda,3,2022,0.719
3640995,Domestic assembly,New car,SUV,0,Black,Black,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota,Fortuner,2023,1.08
